Document_ID,Category,Document_Type,Issuing_Authority,Creation_Date,Cryptographic_Hash,NFT_Token,IPFS_Link
DOC0933,Original,ID,Government,2026-07-21,hash0933,NFT0933,https://ipfs.io/ipfs/hash0933
DOC1045,Tampered,Financial Statement,Bank,2026-11-10,hash1045,NFT1045,https://ipfs.io/ipfs/hash1045
DOC2275,Duplicate,Financial Statement,Bank,2030-03-24,hash2275,NFT2275,https://ipfs.io/ipfs/hash2275
DOC2335,Duplicate,Financial Statement,Bank,2030-05-23,hash2335,NFT2335,https://ipfs.io/ipfs/hash2335
DOC1528,Tampered,ID,Government,2028-03-07,hash1528,NFT1528,https://ipfs.io/ipfs/hash1528
DOC0206,Original,Certificate,University,2024-07-24,hash0206,NFT0206,https://ipfs.io/ipfs/hash0206
DOC2294,Duplicate,Report,Organization,2030-04-12,hash2294,NFT2294,https://ipfs.io/ipfs/hash2294
DOC0780,Original,Financial Statement,Bank,2026-02-18,hash0780,NFT0780,https://ipfs.io/ipfs/hash0780
DOC0976,Original,Certificate,University,2026-09-02,hash0976,NFT0976,https://ipfs.io/ipfs/hash0976
DOC0453,Original,ID,Government,2025-03-28,hash0453,NFT0453,https://ipfs.io/ipfs/hash0453
DOC1285,Tampered,Financial Statement,Bank,2027-07-08,hash1285,NFT1285,https://ipfs.io/ipfs/hash1285
DOC0761,Original,Certificate,University,2026-01-30,hash0761,NFT0761,https://ipfs.io/ipfs/hash0761
DOC1709,Tampered,Report,Organization,2028-09-04,hash1709,NFT1709,https://ipfs.io/ipfs/hash1709
DOC0327,Original,Contract,Legal Office,2024-11-22,hash0327,NFT0327,https://ipfs.io/ipfs/hash0327
DOC2005,Duplicate,Financial Statement,Bank,2029-06-27,hash2005,NFT2005,https://ipfs.io/ipfs/hash2005
DOC0810,Original,Financial Statement,Bank,2026-03-20,hash0810,NFT0810,https://ipfs.io/ipfs/hash0810
DOC1493,Tampered,ID,Government,2028-02-01,hash1493,NFT1493,https://ipfs.io/ipfs/hash1493
DOC1132,Tampered,Contract,Legal Office,2027-02-05,hash1132,NFT1132,https://ipfs.io/ipfs/hash1132
DOC0991,Original,Certificate,University,2026-09-17,hash0991,NFT0991,https://ipfs.io/ipfs/hash0991
DOC0075,Original,Financial Statement,Bank,2024-03-15,hash0075,NFT0075,https://ipfs.io/ipfs/hash0075
DOC0624,Original,Report,Organization,2025-09-15,hash0624,NFT0624,https://ipfs.io/ipfs/hash0624
DOC1412,Tampered,Contract,Legal Office,2027-11-12,hash1412,NFT1412,https://ipfs.io/ipfs/hash1412
DOC0920,Original,Financial Statement,Bank,2026-07-08,hash0920,NFT0920,https://ipfs.io/ipfs/hash0920
DOC1430,Tampered,Financial Statement,Bank,2027-11-30,hash1430,NFT1430,https://ipfs.io/ipfs/hash1430
DOC0003,Original,ID,Government,2024-01-03,hash0003,NFT0003,https://ipfs.io/ipfs/hash0003
DOC0221,Original,Certificate,University,2024-08-08,hash0221,NFT0221,https://ipfs.io/ipfs/hash0221
DOC1311,Tampered,Certificate,University,2027-08-03,hash1311,NFT1311,https://ipfs.io/ipfs/hash1311
DOC0652,Original,Contract,Legal Office,2025-10-13,hash0652,NFT0652,https://ipfs.io/ipfs/hash0652
DOC2094,Duplicate,Report,Organization,2029-09-24,hash2094,NFT2094,https://ipfs.io/ipfs/hash2094
DOC0397,Original,Contract,Legal Office,2025-01-31,hash0397,NFT0397,https://ipfs.io/ipfs/hash0397
DOC1947,Tampered,Contract,Legal Office,2029-04-30,hash1947,NFT1947,https://ipfs.io/ipfs/hash1947
DOC2409,Duplicate,Report,Organization,2030-08-05,hash2409,NFT2409,https://ipfs.io/ipfs/hash2409
DOC0542,Original,Contract,Legal Office,2025-06-25,hash0542,NFT0542,https://ipfs.io/ipfs/hash0542
DOC2113,Duplicate,ID,Government,2029-10-13,hash2113,NFT2113,https://ipfs.io/ipfs/hash2113
DOC0290,Original,Financial Statement,Bank,2024-10-16,hash0290,NFT0290,https://ipfs.io/ipfs/hash0290
DOC1437,Tampered,Contract,Legal Office,2027-12-07,hash1437,NFT1437,https://ipfs.io/ipfs/hash1437
DOC1066,Tampered,Certificate,University,2026-12-01,hash1066,NFT1066,https://ipfs.io/ipfs/hash1066
DOC2125,Duplicate,Financial Statement,Bank,2029-10-25,hash2125,NFT2125,https://ipfs.io/ipfs/hash2125
DOC0826,Original,Certificate,University,2026-04-05,hash0826,NFT0826,https://ipfs.io/ipfs/hash0826
DOC2169,Duplicate,Report,Organization,2029-12-08,hash2169,NFT2169,https://ipfs.io/ipfs/hash2169
DOC0197,Original,Contract,Legal Office,2024-07-15,hash0197,NFT0197,https://ipfs.io/ipfs/hash0197
DOC1306,Tampered,Certificate,University,2027-07-29,hash1306,NFT1306,https://ipfs.io/ipfs/hash1306
DOC1675,Tampered,Financial Statement,Bank,2028-08-01,hash1675,NFT1675,https://ipfs.io/ipfs/hash1675
DOC1782,Tampered,Contract,Legal Office,2028-11-16,hash1782,NFT1782,https://ipfs.io/ipfs/hash1782
DOC0523,Original,ID,Government,2025-06-06,hash0523,NFT0523,https://ipfs.io/ipfs/hash0523
DOC0599,Original,Report,Organization,2025-08-21,hash0599,NFT0599,https://ipfs.io/ipfs/hash0599
DOC0859,Original,Report,Organization,2026-05-08,hash0859,NFT0859,https://ipfs.io/ipfs/hash0859
DOC2133,Duplicate,ID,Government,2029-11-02,hash2133,NFT2133,https://ipfs.io/ipfs/hash2133
DOC0674,Original,Report,Organization,2025-11-04,hash0674,NFT0674,https://ipfs.io/ipfs/hash0674
DOC0962,Original,Contract,Legal Office,2026-08-19,hash0962,NFT0962,https://ipfs.io/ipfs/hash0962
DOC0336,Original,Certificate,University,2024-12-01,hash0336,NFT0336,https://ipfs.io/ipfs/hash0336
DOC2238,Duplicate,ID,Government,2030-02-15,hash2238,NFT2238,https://ipfs.io/ipfs/hash2238
DOC1333,Tampered,ID,Government,2027-08-25,hash1333,NFT1333,https://ipfs.io/ipfs/hash1333
DOC2412,Duplicate,Contract,Legal Office,2030-08-08,hash2412,NFT2412,https://ipfs.io/ipfs/hash2412
DOC1945,Tampered,Financial Statement,Bank,2029-04-28,hash1945,NFT1945,https://ipfs.io/ipfs/hash1945
DOC1832,Tampered,Contract,Legal Office,2029-01-05,hash1832,NFT1832,https://ipfs.io/ipfs/hash1832
DOC1361,Tampered,Certificate,University,2027-09-22,hash1361,NFT1361,https://ipfs.io/ipfs/hash1361
DOC0573,Original,ID,Government,2025-07-26,hash0573,NFT0573,https://ipfs.io/ipfs/hash0573
DOC0829,Original,Report,Organization,2026-04-08,hash0829,NFT0829,https://ipfs.io/ipfs/hash0829
DOC0401,Original,Certificate,University,2025-02-04,hash0401,NFT0401,https://ipfs.io/ipfs/hash0401
DOC2135,Duplicate,Financial Statement,Bank,2029-11-04,hash2135,NFT2135,https://ipfs.io/ipfs/hash2135
DOC1153,Tampered,ID,Government,2027-02-26,hash1153,NFT1153,https://ipfs.io/ipfs/hash1153
DOC1983,Tampered,ID,Government,2029-06-05,hash1983,NFT1983,https://ipfs.io/ipfs/hash1983
DOC1085,Tampered,Financial Statement,Bank,2026-12-20,hash1085,NFT1085,https://ipfs.io/ipfs/hash1085
DOC1530,Tampered,Financial Statement,Bank,2028-03-09,hash1530,NFT1530,https://ipfs.io/ipfs/hash1530
DOC0035,Original,Financial Statement,Bank,2024-02-04,hash0035,NFT0035,https://ipfs.io/ipfs/hash0035
DOC2297,Duplicate,Contract,Legal Office,2030-04-15,hash2297,NFT2297,https://ipfs.io/ipfs/hash2297
DOC1522,Tampered,Contract,Legal Office,2028-03-01,hash1522,NFT1522,https://ipfs.io/ipfs/hash1522
DOC0662,Original,Contract,Legal Office,2025-10-23,hash0662,NFT0662,https://ipfs.io/ipfs/hash0662
DOC1433,Tampered,ID,Government,2027-12-03,hash1433,NFT1433,https://ipfs.io/ipfs/hash1433
DOC1843,Tampered,ID,Government,2029-01-16,hash1843,NFT1843,https://ipfs.io/ipfs/hash1843
DOC2198,Duplicate,ID,Government,2030-01-06,hash2198,NFT2198,https://ipfs.io/ipfs/hash2198
DOC1634,Tampered,Report,Organization,2028-06-21,hash1634,NFT1634,https://ipfs.io/ipfs/hash1634
DOC1140,Tampered,Financial Statement,Bank,2027-02-13,hash1140,NFT1140,https://ipfs.io/ipfs/hash1140
DOC1172,Tampered,Contract,Legal Office,2027-03-17,hash1172,NFT1172,https://ipfs.io/ipfs/hash1172
DOC1573,Tampered,ID,Government,2028-04-21,hash1573,NFT1573,https://ipfs.io/ipfs/hash1573
DOC0295,Original,Financial Statement,Bank,2024-10-21,hash0295,NFT0295,https://ipfs.io/ipfs/hash0295
DOC1855,Tampered,Financial Statement,Bank,2029-01-28,hash1855,NFT1855,https://ipfs.io/ipfs/hash1855
DOC2269,Duplicate,Report,Organization,2030-03-18,hash2269,NFT2269,https://ipfs.io/ipfs/hash2269
DOC1580,Tampered,Financial Statement,Bank,2028-04-28,hash1580,NFT1580,https://ipfs.io/ipfs/hash1580
DOC1870,Tampered,Financial Statement,Bank,2029-02-12,hash1870,NFT1870,https://ipfs.io/ipfs/hash1870
DOC0562,Original,Contract,Legal Office,2025-07-15,hash0562,NFT0562,https://ipfs.io/ipfs/hash0562
DOC2423,Duplicate,ID,Government,2030-08-19,hash2423,NFT2423,https://ipfs.io/ipfs/hash2423
DOC0294,Original,Report,Organization,2024-10-20,hash0294,NFT0294,https://ipfs.io/ipfs/hash0294
DOC1828,Tampered,ID,Government,2029-01-01,hash1828,NFT1828,https://ipfs.io/ipfs/hash1828
DOC2489,Duplicate,Report,Organization,2030-10-24,hash2489,NFT2489,https://ipfs.io/ipfs/hash2489
DOC0264,Original,Report,Organization,2024-09-20,hash0264,NFT0264,https://ipfs.io/ipfs/hash0264
DOC0491,Original,Certificate,University,2025-05-05,hash0491,NFT0491,https://ipfs.io/ipfs/hash0491
DOC1642,Tampered,Contract,Legal Office,2028-06-29,hash1642,NFT1642,https://ipfs.io/ipfs/hash1642
DOC2426,Duplicate,Certificate,University,2030-08-22,hash2426,NFT2426,https://ipfs.io/ipfs/hash2426
DOC0851,Original,Certificate,University,2026-04-30,hash0851,NFT0851,https://ipfs.io/ipfs/hash0851
DOC2008,Duplicate,ID,Government,2029-06-30,hash2008,NFT2008,https://ipfs.io/ipfs/hash2008
DOC0471,Original,Certificate,University,2025-04-15,hash0471,NFT0471,https://ipfs.io/ipfs/hash0471
DOC1151,Tampered,Certificate,University,2027-02-24,hash1151,NFT1151,https://ipfs.io/ipfs/hash1151
DOC1207,Tampered,Contract,Legal Office,2027-04-21,hash1207,NFT1207,https://ipfs.io/ipfs/hash1207
DOC0918,Original,ID,Government,2026-07-06,hash0918,NFT0918,https://ipfs.io/ipfs/hash0918
DOC1259,Tampered,Report,Organization,2027-06-12,hash1259,NFT1259,https://ipfs.io/ipfs/hash1259
DOC0487,Original,Contract,Legal Office,2025-05-01,hash0487,NFT0487,https://ipfs.io/ipfs/hash0487
DOC0102,Original,Contract,Legal Office,2024-04-11,hash0102,NFT0102,https://ipfs.io/ipfs/hash0102
DOC0555,Original,Financial Statement,Bank,2025-07-08,hash0555,NFT0555,https://ipfs.io/ipfs/hash0555
DOC0454,Original,Report,Organization,2025-03-29,hash0454,NFT0454,https://ipfs.io/ipfs/hash0454
DOC0629,Original,Report,Organization,2025-09-20,hash0629,NFT0629,https://ipfs.io/ipfs/hash0629
DOC1674,Tampered,Report,Organization,2028-07-31,hash1674,NFT1674,https://ipfs.io/ipfs/hash1674
DOC0898,Original,ID,Government,2026-06-16,hash0898,NFT0898,https://ipfs.io/ipfs/hash0898
DOC0302,Original,Contract,Legal Office,2024-10-28,hash0302,NFT0302,https://ipfs.io/ipfs/hash0302
DOC0259,Original,Report,Organization,2024-09-15,hash0259,NFT0259,https://ipfs.io/ipfs/hash0259
DOC1394,Tampered,Report,Organization,2027-10-25,hash1394,NFT1394,https://ipfs.io/ipfs/hash1394
DOC1467,Tampered,Contract,Legal Office,2028-01-06,hash1467,NFT1467,https://ipfs.io/ipfs/hash1467
DOC0809,Original,Report,Organization,2026-03-19,hash0809,NFT0809,https://ipfs.io/ipfs/hash0809
DOC1109,Tampered,Report,Organization,2027-01-13,hash1109,NFT1109,https://ipfs.io/ipfs/hash1109
DOC0028,Original,ID,Government,2024-01-28,hash0028,NFT0028,https://ipfs.io/ipfs/hash0028
DOC1789,Tampered,Report,Organization,2028-11-23,hash1789,NFT1789,https://ipfs.io/ipfs/hash1789
DOC2175,Duplicate,Financial Statement,Bank,2029-12-14,hash2175,NFT2175,https://ipfs.io/ipfs/hash2175
DOC1302,Tampered,Contract,Legal Office,2027-07-25,hash1302,NFT1302,https://ipfs.io/ipfs/hash1302
DOC0884,Original,Report,Organization,2026-06-02,hash0884,NFT0884,https://ipfs.io/ipfs/hash0884
DOC1850,Tampered,Financial Statement,Bank,2029-01-23,hash1850,NFT1850,https://ipfs.io/ipfs/hash1850
DOC1325,Tampered,Financial Statement,Bank,2027-08-17,hash1325,NFT1325,https://ipfs.io/ipfs/hash1325
DOC1739,Tampered,Report,Organization,2028-10-04,hash1739,NFT1739,https://ipfs.io/ipfs/hash1739
DOC2150,Duplicate,Financial Statement,Bank,2029-11-19,hash2150,NFT2150,https://ipfs.io/ipfs/hash2150
DOC2034,Duplicate,Report,Organization,2029-07-26,hash2034,NFT2034,https://ipfs.io/ipfs/hash2034
DOC0425,Original,Financial Statement,Bank,2025-02-28,hash0425,NFT0425,https://ipfs.io/ipfs/hash0425
DOC1833,Tampered,ID,Government,2029-01-06,hash1833,NFT1833,https://ipfs.io/ipfs/hash1833
DOC0311,Original,Certificate,University,2024-11-06,hash0311,NFT0311,https://ipfs.io/ipfs/hash0311
DOC1431,Tampered,Certificate,University,2027-12-01,hash1431,NFT1431,https://ipfs.io/ipfs/hash1431
DOC1274,Tampered,Report,Organization,2027-06-27,hash1274,NFT1274,https://ipfs.io/ipfs/hash1274
DOC0614,Original,Report,Organization,2025-09-05,hash0614,NFT0614,https://ipfs.io/ipfs/hash0614
DOC1214,Tampered,Report,Organization,2027-04-28,hash1214,NFT1214,https://ipfs.io/ipfs/hash1214
DOC1502,Tampered,Contract,Legal Office,2028-02-10,hash1502,NFT1502,https://ipfs.io/ipfs/hash1502
DOC0378,Original,ID,Government,2025-01-12,hash0378,NFT0378,https://ipfs.io/ipfs/hash0378
DOC0528,Original,ID,Government,2025-06-11,hash0528,NFT0528,https://ipfs.io/ipfs/hash0528
DOC1994,Tampered,Report,Organization,2029-06-16,hash1994,NFT1994,https://ipfs.io/ipfs/hash1994
DOC1961,Tampered,Certificate,University,2029-05-14,hash1961,NFT1961,https://ipfs.io/ipfs/hash1961
DOC0820,Original,Financial Statement,Bank,2026-03-30,hash0820,NFT0820,https://ipfs.io/ipfs/hash0820
DOC2386,Duplicate,Certificate,University,2030-07-13,hash2386,NFT2386,https://ipfs.io/ipfs/hash2386
DOC1536,Tampered,Certificate,University,2028-03-15,hash1536,NFT1536,https://ipfs.io/ipfs/hash1536
DOC1955,Tampered,Financial Statement,Bank,2029-05-08,hash1955,NFT1955,https://ipfs.io/ipfs/hash1955
DOC0693,Original,ID,Government,2025-11-23,hash0693,NFT0693,https://ipfs.io/ipfs/hash0693
DOC0314,Original,Report,Organization,2024-11-09,hash0314,NFT0314,https://ipfs.io/ipfs/hash0314
DOC1605,Tampered,Financial Statement,Bank,2028-05-23,hash1605,NFT1605,https://ipfs.io/ipfs/hash1605
DOC1977,Tampered,Contract,Legal Office,2029-05-30,hash1977,NFT1977,https://ipfs.io/ipfs/hash1977
DOC0410,Original,Financial Statement,Bank,2025-02-13,hash0410,NFT0410,https://ipfs.io/ipfs/hash0410
DOC0158,Original,ID,Government,2024-06-06,hash0158,NFT0158,https://ipfs.io/ipfs/hash0158
DOC0705,Original,Financial Statement,Bank,2025-12-05,hash0705,NFT0705,https://ipfs.io/ipfs/hash0705
DOC2054,Duplicate,Report,Organization,2029-08-15,hash2054,NFT2054,https://ipfs.io/ipfs/hash2054
DOC1769,Tampered,Report,Organization,2028-11-03,hash1769,NFT1769,https://ipfs.io/ipfs/hash1769
DOC1927,Tampered,Contract,Legal Office,2029-04-10,hash1927,NFT1927,https://ipfs.io/ipfs/hash1927
DOC1170,Tampered,Financial Statement,Bank,2027-03-15,hash1170,NFT1170,https://ipfs.io/ipfs/hash1170
DOC0879,Original,Report,Organization,2026-05-28,hash0879,NFT0879,https://ipfs.io/ipfs/hash0879
DOC0774,Original,Report,Organization,2026-02-12,hash0774,NFT0774,https://ipfs.io/ipfs/hash0774
DOC2123,Duplicate,ID,Government,2029-10-23,hash2123,NFT2123,https://ipfs.io/ipfs/hash2123
DOC0098,Original,ID,Government,2024-04-07,hash0098,NFT0098,https://ipfs.io/ipfs/hash0098
DOC1244,Tampered,Report,Organization,2027-05-28,hash1244,NFT1244,https://ipfs.io/ipfs/hash1244
DOC1953,Tampered,ID,Government,2029-05-06,hash1953,NFT1953,https://ipfs.io/ipfs/hash1953
DOC0286,Original,Certificate,University,2024-10-12,hash0286,NFT0286,https://ipfs.io/ipfs/hash0286
DOC0068,Original,ID,Government,2024-03-08,hash0068,NFT0068,https://ipfs.io/ipfs/hash0068
DOC1668,Tampered,ID,Government,2028-07-25,hash1668,NFT1668,https://ipfs.io/ipfs/hash1668
DOC0249,Original,Report,Organization,2024-09-05,hash0249,NFT0249,https://ipfs.io/ipfs/hash0249
DOC0388,Original,ID,Government,2025-01-22,hash0388,NFT0388,https://ipfs.io/ipfs/hash0388
DOC1534,Tampered,Report,Organization,2028-03-13,hash1534,NFT1534,https://ipfs.io/ipfs/hash1534
DOC0517,Original,Contract,Legal Office,2025-05-31,hash0517,NFT0517,https://ipfs.io/ipfs/hash0517
DOC2352,Duplicate,Contract,Legal Office,2030-06-09,hash2352,NFT2352,https://ipfs.io/ipfs/hash2352
DOC2355,Duplicate,Financial Statement,Bank,2030-06-12,hash2355,NFT2355,https://ipfs.io/ipfs/hash2355
DOC2305,Duplicate,Financial Statement,Bank,2030-04-23,hash2305,NFT2305,https://ipfs.io/ipfs/hash2305
DOC0141,Original,Certificate,University,2024-05-20,hash0141,NFT0141,https://ipfs.io/ipfs/hash0141
DOC1968,Tampered,ID,Government,2029-05-21,hash1968,NFT1968,https://ipfs.io/ipfs/hash1968
DOC1372,Tampered,Contract,Legal Office,2027-10-03,hash1372,NFT1372,https://ipfs.io/ipfs/hash1372
DOC0832,Original,Contract,Legal Office,2026-04-11,hash0832,NFT0832,https://ipfs.io/ipfs/hash0832
DOC2095,Duplicate,Financial Statement,Bank,2029-09-25,hash2095,NFT2095,https://ipfs.io/ipfs/hash2095
DOC2181,Duplicate,Certificate,University,2029-12-20,hash2181,NFT2181,https://ipfs.io/ipfs/hash2181
DOC1026,Tampered,Certificate,University,2026-10-22,hash1026,NFT1026,https://ipfs.io/ipfs/hash1026
DOC1198,Tampered,ID,Government,2027-04-12,hash1198,NFT1198,https://ipfs.io/ipfs/hash1198
DOC1553,Tampered,ID,Government,2028-04-01,hash1553,NFT1553,https://ipfs.io/ipfs/hash1553
DOC1733,Tampered,ID,Government,2028-09-28,hash1733,NFT1733,https://ipfs.io/ipfs/hash1733
DOC2146,Duplicate,Certificate,University,2029-11-15,hash2146,NFT2146,https://ipfs.io/ipfs/hash2146
DOC0658,Original,ID,Government,2025-10-19,hash0658,NFT0658,https://ipfs.io/ipfs/hash0658
DOC0734,Original,Report,Organization,2026-01-03,hash0734,NFT0734,https://ipfs.io/ipfs/hash0734
DOC2205,Duplicate,Financial Statement,Bank,2030-01-13,hash2205,NFT2205,https://ipfs.io/ipfs/hash2205
DOC2116,Duplicate,Certificate,University,2029-10-16,hash2116,NFT2116,https://ipfs.io/ipfs/hash2116
DOC1024,Tampered,Report,Organization,2026-10-20,hash1024,NFT1024,https://ipfs.io/ipfs/hash1024
DOC1145,Tampered,Financial Statement,Bank,2027-02-18,hash1145,NFT1145,https://ipfs.io/ipfs/hash1145
DOC1393,Tampered,ID,Government,2027-10-24,hash1393,NFT1393,https://ipfs.io/ipfs/hash1393
DOC0153,Original,ID,Government,2024-06-01,hash0153,NFT0153,https://ipfs.io/ipfs/hash0153
DOC0947,Original,Contract,Legal Office,2026-08-04,hash0947,NFT0947,https://ipfs.io/ipfs/hash0947
DOC1128,Tampered,ID,Government,2027-02-01,hash1128,NFT1128,https://ipfs.io/ipfs/hash1128
DOC1001,Tampered,Certificate,University,2026-09-27,hash1001,NFT1001,https://ipfs.io/ipfs/hash1001
DOC2482,Duplicate,Contract,Legal Office,2030-10-17,hash2482,NFT2482,https://ipfs.io/ipfs/hash2482
DOC0312,Original,Contract,Legal Office,2024-11-07,hash0312,NFT0312,https://ipfs.io/ipfs/hash0312
DOC0618,Original,ID,Government,2025-09-09,hash0618,NFT0618,https://ipfs.io/ipfs/hash0618
DOC0996,Original,Certificate,University,2026-09-22,hash0996,NFT0996,https://ipfs.io/ipfs/hash0996
DOC2306,Duplicate,Certificate,University,2030-04-24,hash2306,NFT2306,https://ipfs.io/ipfs/hash2306
DOC1236,Tampered,Certificate,University,2027-05-20,hash1236,NFT1236,https://ipfs.io/ipfs/hash1236
DOC0375,Original,Financial Statement,Bank,2025-01-09,hash0375,NFT0375,https://ipfs.io/ipfs/hash0375
DOC2192,Duplicate,Contract,Legal Office,2029-12-31,hash2192,NFT2192,https://ipfs.io/ipfs/hash2192
DOC1347,Tampered,Contract,Legal Office,2027-09-08,hash1347,NFT1347,https://ipfs.io/ipfs/hash1347
DOC1762,Tampered,Contract,Legal Office,2028-10-27,hash1762,NFT1762,https://ipfs.io/ipfs/hash1762
DOC0188,Original,ID,Government,2024-07-06,hash0188,NFT0188,https://ipfs.io/ipfs/hash0188
DOC0815,Original,Financial Statement,Bank,2026-03-25,hash0815,NFT0815,https://ipfs.io/ipfs/hash0815
DOC2250,Duplicate,Financial Statement,Bank,2030-02-27,hash2250,NFT2250,https://ipfs.io/ipfs/hash2250
DOC1678,Tampered,ID,Government,2028-08-04,hash1678,NFT1678,https://ipfs.io/ipfs/hash1678
DOC1867,Tampered,Contract,Legal Office,2029-02-09,hash1867,NFT1867,https://ipfs.io/ipfs/hash1867
DOC0262,Original,Contract,Legal Office,2024-09-18,hash0262,NFT0262,https://ipfs.io/ipfs/hash0262
DOC0398,Original,ID,Government,2025-02-01,hash0398,NFT0398,https://ipfs.io/ipfs/hash0398
DOC1237,Tampered,Contract,Legal Office,2027-05-21,hash1237,NFT1237,https://ipfs.io/ipfs/hash1237
DOC1695,Tampered,Financial Statement,Bank,2028-08-21,hash1695,NFT1695,https://ipfs.io/ipfs/hash1695
DOC2270,Duplicate,Financial Statement,Bank,2030-03-19,hash2270,NFT2270,https://ipfs.io/ipfs/hash2270
DOC1230,Tampered,Financial Statement,Bank,2027-05-14,hash1230,NFT1230,https://ipfs.io/ipfs/hash1230
DOC2338,Duplicate,ID,Government,2030-05-26,hash2338,NFT2338,https://ipfs.io/ipfs/hash2338
DOC1138,Tampered,ID,Government,2027-02-11,hash1138,NFT1138,https://ipfs.io/ipfs/hash1138
DOC1704,Tampered,Report,Organization,2028-08-30,hash1704,NFT1704,https://ipfs.io/ipfs/hash1704
DOC2059,Duplicate,Report,Organization,2029-08-20,hash2059,NFT2059,https://ipfs.io/ipfs/hash2059
DOC1295,Tampered,Financial Statement,Bank,2027-07-18,hash1295,NFT1295,https://ipfs.io/ipfs/hash1295
DOC0109,Original,Report,Organization,2024-04-18,hash0109,NFT0109,https://ipfs.io/ipfs/hash0109
DOC0069,Original,Report,Organization,2024-03-09,hash0069,NFT0069,https://ipfs.io/ipfs/hash0069
DOC0940,Original,Financial Statement,Bank,2026-07-28,hash0940,NFT0940,https://ipfs.io/ipfs/hash0940
DOC0095,Original,Financial Statement,Bank,2024-04-04,hash0095,NFT0095,https://ipfs.io/ipfs/hash0095
DOC2013,Duplicate,ID,Government,2029-07-05,hash2013,NFT2013,https://ipfs.io/ipfs/hash2013
DOC2330,Duplicate,Financial Statement,Bank,2030-05-18,hash2330,NFT2330,https://ipfs.io/ipfs/hash2330
DOC1324,Tampered,Report,Organization,2027-08-16,hash1324,NFT1324,https://ipfs.io/ipfs/hash1324
DOC0669,Original,Report,Organization,2025-10-30,hash0669,NFT0669,https://ipfs.io/ipfs/hash0669
DOC1504,Tampered,Report,Organization,2028-02-12,hash1504,NFT1504,https://ipfs.io/ipfs/hash1504
DOC2417,Duplicate,Contract,Legal Office,2030-08-13,hash2417,NFT2417,https://ipfs.io/ipfs/hash2417
DOC1265,Tampered,Financial Statement,Bank,2027-06-18,hash1265,NFT1265,https://ipfs.io/ipfs/hash1265
DOC0341,Original,Certificate,University,2024-12-06,hash0341,NFT0341,https://ipfs.io/ipfs/hash0341
DOC0402,Original,Contract,Legal Office,2025-02-05,hash0402,NFT0402,https://ipfs.io/ipfs/hash0402
DOC1084,Tampered,Report,Organization,2026-12-19,hash1084,NFT1084,https://ipfs.io/ipfs/hash1084
DOC0181,Original,Certificate,University,2024-06-29,hash0181,NFT0181,https://ipfs.io/ipfs/hash0181
DOC0878,Original,ID,Government,2026-05-27,hash0878,NFT0878,https://ipfs.io/ipfs/hash0878
DOC0222,Original,Contract,Legal Office,2024-08-09,hash0222,NFT0222,https://ipfs.io/ipfs/hash0222
DOC0079,Original,Report,Organization,2024-03-19,hash0079,NFT0079,https://ipfs.io/ipfs/hash0079
DOC1700,Tampered,Financial Statement,Bank,2028-08-26,hash1700,NFT1700,https://ipfs.io/ipfs/hash1700
DOC1526,Tampered,Certificate,University,2028-03-05,hash1526,NFT1526,https://ipfs.io/ipfs/hash1526
DOC2454,Duplicate,Report,Organization,2030-09-19,hash2454,NFT2454,https://ipfs.io/ipfs/hash2454
DOC0023,Original,ID,Government,2024-01-23,hash0023,NFT0023,https://ipfs.io/ipfs/hash0023
DOC0253,Original,ID,Government,2024-09-09,hash0253,NFT0253,https://ipfs.io/ipfs/hash0253
DOC0904,Original,Report,Organization,2026-06-22,hash0904,NFT0904,https://ipfs.io/ipfs/hash0904
DOC0773,Original,ID,Government,2026-02-11,hash0773,NFT0773,https://ipfs.io/ipfs/hash0773
DOC0987,Original,Contract,Legal Office,2026-09-13,hash0987,NFT0987,https://ipfs.io/ipfs/hash0987
DOC1065,Tampered,Financial Statement,Bank,2026-11-30,hash1065,NFT1065,https://ipfs.io/ipfs/hash1065
DOC2421,Duplicate,Certificate,University,2030-08-17,hash2421,NFT2421,https://ipfs.io/ipfs/hash2421
DOC2455,Duplicate,Financial Statement,Bank,2030-09-20,hash2455,NFT2455,https://ipfs.io/ipfs/hash2455
DOC0161,Original,Certificate,University,2024-06-09,hash0161,NFT0161,https://ipfs.io/ipfs/hash0161
DOC2362,Duplicate,Contract,Legal Office,2030-06-19,hash2362,NFT2362,https://ipfs.io/ipfs/hash2362
DOC2155,Duplicate,Financial Statement,Bank,2029-11-24,hash2155,NFT2155,https://ipfs.io/ipfs/hash2155
DOC2064,Duplicate,Report,Organization,2029-08-25,hash2064,NFT2064,https://ipfs.io/ipfs/hash2064
DOC0701,Original,Certificate,University,2025-12-01,hash0701,NFT0701,https://ipfs.io/ipfs/hash0701
DOC1212,Tampered,Contract,Legal Office,2027-04-26,hash1212,NFT1212,https://ipfs.io/ipfs/hash1212
DOC0144,Original,Report,Organization,2024-05-23,hash0144,NFT0144,https://ipfs.io/ipfs/hash0144
DOC0117,Original,Contract,Legal Office,2024-04-26,hash0117,NFT0117,https://ipfs.io/ipfs/hash0117
DOC1999,Tampered,Report,Organization,2029-06-21,hash1999,NFT1999,https://ipfs.io/ipfs/hash1999
DOC2234,Duplicate,Report,Organization,2030-02-11,hash2234,NFT2234,https://ipfs.io/ipfs/hash2234
